"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
STBARBRA.C,19900806,2359,0.000,,27.8,15.6,20.6,,,,,,,,,,,,
STBARBRA.C,19900807,2359,0.000,,27.8,16.1,17.8,,,,,,,,,,,,
STBARBRA.C,19900808,2359,0.000,,24.4,16.7,18.3,,,,,,,,,,,,
STBARBRA.C,19900809,2359,0.000,,23.9,15.6,18.9,,,,,,,,,,,,
STBARBRA.C,19900810,2359,0.000,,23.9,16.1,18.9,,,,,,,,,,,,
STBARBRA.C,19900811,2359,0.000,,25.6,16.7,17.2,,,,,,,,,,,,
STBARBRA.C,19900812,2359,0.000,,26.7,17.2,18.3,,,,,,,,,,,,
STBARBRA.C,19900813,2359,0.000,,24.4,15.6,18.9,,,,,,,,,,,,
STBARBRA.C,19900814,2359,0.000,,22.8,15.6,18.9,,,,,,,,,,,,
STBARBRA.C,19900815,2359,0.000,,26.1,16.1,17.8,,,,,,,,,,,,
STBARBRA.C,19900816,2359,0.000,,25.0,13.9,17.2,,,,,,,,,,,,
STBARBRA.C,19900817,2359,0.000,,23.9,14.4,18.9,,,,,,,,,,,,
STBARBRA.C,19900818,2359,0.000,,24.4,15.6,17.2,,,,,,,,,,,,
STBARBRA.C,19900819,2359,0.000,,26.1,15.0,17.2,,,,,,,,,,,,
STBARBRA.C,19900820,2359,0.000,,24.4,15.0,17.8,,,,,,,,,,,,
STBARBRA.C,19900821,2359,0.000,,25.6,14.4,18.3,,,,,,,,,,,,
STBARBRA.C,19900822,2359,0.000,,25.6,14.4,18.9,,,,,,,,,,,,
STBARBRA.C,19900823,2359,0.000,,23.3,13.9,17.8,,,,,,,,,,,,
STBARBRA.C,19900824,2359,0.000,,23.9,14.4,16.1,,,,,,,,,,,,
STBARBRA.C,19900825,2359,0.000,,24.4,13.3,17.2,,,,,,,,,,,,
STBARBRA.C,19900826,2359,0.000,,24.4,12.8,16.7,,,,,,,,,,,,
STBARBRA.C,19900827,2359,0.000,,28.3,12.2,18.9,,,,,,,,,,,,
STBARBRA.C,19900828,2359,0.000,,28.3,13.3,18.3,,,,,,,,,,,,
STBARBRA.C,19900829,2359,0.000,,26.1,15.0,19.4,,,,,,,,,,,,
STBARBRA.C,19900830,2359,0.000,,24.4,15.6,17.2,,,,,,,,,,,,
STBARBRA.C,19900831,2359,0.000,,23.9,14.4,16.1,,,,,,,,,,,,
STBARBRA.C,19900901,2359,0.000,,23.9,13.9,18.3,,,,,,,,,,,,
STBARBRA.C,19900902,2359,0.000,,25.6,13.3,17.8,,,,,,,,,,,,
STBARBRA.C,19900903,2359,0.000,,23.3,12.8,18.9,,,,,,,,,,,,
STBARBRA.C,19900904,2359,0.000,,27.2,15.0,17.8,,,,,,,,,,,,
STBARBRA.C,19900905,2359,0.000,,27.8,13.9,20.0,,,,,,,,,,,,
STBARBRA.C,19900906,2359,0.000,,29.4,14.4,18.9,,,,,,,,,,,,
STBARBRA.C,19900907,2359,0.000,,26.1,15.6,17.2,,,,,,,,,,,,
STBARBRA.C,19900908,2359,0.000,,27.8,15.0,18.3,,,,,,,,,,,,
STBARBRA.C,19900909,2359,0.000,,28.3,14.4,16.7,,,,,,,,,,,,
STBARBRA.C,19900910,2359,0.000,,25.0,13.3,16.7,,,,,,,,,,,,
STBARBRA.C,19900911,2359,0.000,,23.9,13.3,17.2,,,,,,,,,,,,
STBARBRA.C,19900912,2359,0.000,,25.0,12.8,18.3,,,,,,,,,,,,
STBARBRA.C,19900913,2359,0.000,,21.1,15.0,18.3,,,,,,,,,,,,
STBARBRA.C,19900914,2359,0.000,,25.0,13.9,15.6,,,,,,,,,,,,
STBARBRA.C,19900915,2359,0.000,,25.0,12.2,14.4,,,,,,,,,,,,
STBARBRA.C,19900916,2359,0.000,,23.3,12.2,15.6,,,,,,,,,,,,
STBARBRA.C,19900917,2359,0.000,,23.9,11.7,16.1,,,,,,,,,,,,
STBARBRA.C,19900918,2359,0.000,,23.9,13.3,16.1,,,,,,,,,,,,
STBARBRA.C,19900919,2359,0.000,,23.3,13.3,16.7,,,,,,,,,,,,
STBARBRA.C,19900920,2359,0.254,,22.8,15.0,18.3,,,,,,,,,,,,
STBARBRA.C,19900921,2359,0.761,,23.9,16.7,17.2,,,,,,,,,,,,
STBARBRA.C,19900922,2359,0.254,,23.3,16.1,17.8,,,,,,,,,,,,
STBARBRA.C,19900923,2359,0.000,,22.8,15.6,17.2,,,,,,,,,,,,
STBARBRA.C,19900924,2359,0.000,,23.3,15.6,17.2,,,,,,,,,,,,
STBARBRA.C,19900925,2359,0.000,,26.7,14.4,17.2,,,,,,,,,,,,
STBARBRA.C,19900926,2359,0.000,,23.9,14.4,17.2,,,,,,,,,,,,
STBARBRA.C,19900927,2359,0.000,,23.3,14.4,16.7,,,,,,,,,,,,
STBARBRA.C,19900928,2359,0.000,,23.9,15.6,17.2,,,,,,,,,,,,
STBARBRA.C,19900929,2359,1.269,,23.9,14.4,17.2,,,,,,,,,,,,
STBARBRA.C,19900930,2359,0.000,,28.9,14.4,17.8,,,,,,,,,,,,
STBARBRA.C,19901001,2359,0.000,,23.3,16.1,17.2,,,,,,,,,,,,
STBARBRA.C,19901002,2359,0.000,,22.2,15.0,15.6,,,,,,,,,,,,
STBARBRA.C,19901003,2359,0.000,,23.3,16.7,17.2,,,,,,,,,,,,
STBARBRA.C,19901004,2359,0.000,,25.0,17.2,17.8,,,,,,,,,,,,
STBARBRA.C,19901005,2359,0.000,,22.8,13.9,15.6,,,,,,,,,,,,
STBARBRA.C,19901006,2359,0.000,,20.6,13.9,15.6,,,,,,,,,,,,
STBARBRA.C,19901007,2359,0.000,,22.2,14.4,,,,,,,,,,,,,
STBARBRA.C,19901008,2359,0.000,,28.9,11.1,,,,,,,,,,,,,
STBARBRA.C,19901009,2359,0.000,,31.1,11.1,15.0,,,,,,,,,,,,
STBARBRA.C,19901010,2359,0.000,,29.4,11.7,15.6,,,,,,,,,,,,
STBARBRA.C,19901011,2359,0.000,,22.8,14.4,15.0,,,,,,,,,,,,
STBARBRA.C,19901012,2359,0.000,,23.9,11.7,13.9,,,,,,,,,,,,
STBARBRA.C,19901013,2359,0.000,,20.6,12.2,,,,,,,,,,,,,
STBARBRA.C,19901014,2359,0.000,,20.6,16.1,16.7,,,,,,,,,,,,
STBARBRA.C,19901015,2359,0.000,,20.0,12.8,16.7,,,,,,,,,,,,
STBARBRA.C,19901016,2359,0.000,,19.4,15.6,17.8,,,,,,,,,,,,
STBARBRA.C,19901017,2359,0.000,,22.2,15.6,19.4,,,,,,,,,,,,
STBARBRA.C,19901018,2359,0.000,,22.8,15.6,16.7,,,,,,,,,,,,
STBARBRA.C,19901019,2359,0.000,,22.2,14.4,18.9,,,,,,,,,,,,
STBARBRA.C,19901020,2359,0.000,,23.3,13.3,,,,,,,,,,,,,
STBARBRA.C,19901021,2359,0.000,,26.7,11.1,14.4,,,,,,,,,,,,
STBARBRA.C,19901022,2359,0.000,,26.7,11.1,15.6,,,,,,,,,,,,
STBARBRA.C,19901023,2359,0.000,,28.9,12.2,15.6,,,,,,,,,,,,
STBARBRA.C,19901024,2359,0.000,,27.2,12.8,15.0,,,,,,,,,,,,
STBARBRA.C,19901025,2359,0.000,,27.8,16.1,16.1,,,,,,,,,,,,
STBARBRA.C,19901026,2359,0.000,,22.8,11.7,,,,,,,,,,,,,
STBARBRA.C,19901027,2359,0.000,,21.7,11.7,15.0,,,,,,,,,,,,
STBARBRA.C,19901028,2359,0.000,,20.6,13.3,15.0,,,,,,,,,,,,
STBARBRA.C,19901029,2359,0.000,,21.1,11.7,14.4,,,,,,,,,,,,
STBARBRA.C,19901030,2359,0.000,,21.1,10.0,15.0,,,,,,,,,,,,
STBARBRA.C,19901031,2359,0.000,,21.1,11.1,14.4,,,,,,,,,,,,
STBARBRA.C,19901101,2359,0.000,,22.2,10.6,15.6,,,,,,,,,,,,
STBARBRA.C,19901102,2359,0.000,,20.0,11.7,12.8,,,,,,,,,,,,
STBARBRA.C,19901103,2359,0.000,,21.1,8.3,10.0,,,,,,,,,,,,
STBARBRA.C,19901104,2359,0.000,,23.3,7.8,,,,,,,,,,,,,
STBARBRA.C,19901105,2359,0.000,,19.4,7.8,15.6,,,,,,,,,,,,
STBARBRA.C,19901106,2359,0.000,,21.1,7.2,13.9,,,,,,,,,,,,
STBARBRA.C,19901107,2359,0.000,,18.9,6.7,11.1,,,,,,,,,,,,
STBARBRA.C,19901108,2359,0.000,,23.9,7.8,12.8,,,,,,,,,,,,
STBARBRA.C,19901109,2359,0.000,,28.9,9.4,13.3,,,,,,,,,,,,
STBARBRA.C,19901110,2359,0.000,,30.6,10.6,14.4,,,,,,,,,,,,
STBARBRA.C,19901111,2359,0.000,,25.0,11.7,14.4,,,,,,,,,,,,
STBARBRA.C,19901112,2359,0.000,,24.4,11.1,12.2,,,,,,,,,,,,
STBARBRA.C,19901113,2359,0.000,,24.4,12.2,12.8,,,,,,,,,,,,
STBARBRA.C,19901114,2359,0.000,,19.4,10.0,,,,,,,,,,,,,
STBARBRA.C,19901115,2359,0.000,,19.4,14.4,13.9,,,,,,,,,,,,
STBARBRA.C,19901116,2359,0.000,,20.0,11.1,15.0,,,,,,,,,,,,
STBARBRA.C,19901117,2359,0.000,,18.9,12.2,13.9,,,,,,,,,,,,
STBARBRA.C,19901118,2359,0.000,,18.9,11.1,15.6,,,,,,,,,,,,
STBARBRA.C,19901119,2359,3.046,,16.7,12.2,13.3,,,,,,,,,,,,
STBARBRA.C,19901120,2359,0.000,,18.3,8.9,10.0,,,,,,,,,,,,
STBARBRA.C,19901121,2359,0.000,,17.8,7.2,9.4,,,,,,,,,,,,
STBARBRA.C,19901122,2359,0.000,,23.9,6.7,10.6,,,,,,,,,,,,
STBARBRA.C,19901123,2359,0.000,,25.6,8.3,11.1,,,,,,,,,,,,
STBARBRA.C,19901124,2359,0.000,,20.6,7.8,14.4,,,,,,,,,,,,
STBARBRA.C,19901125,2359,0.761,,18.3,9.4,12.8,,,,,,,,,,,,
STBARBRA.C,19901126,2359,0.000,,17.2,7.2,7.8,,,,,,,,,,,,
STBARBRA.C,19901127,2359,0.000,,16.7,7.2,7.8,,,,,,,,,,,,
STBARBRA.C,19901128,2359,0.000,,21.1,4.4,9.4,,,,,,,,,,,,
STBARBRA.C,19901129,2359,0.000,,21.1,7.2,9.4,,,,,,,,,,,,
STBARBRA.C,19901130,2359,0.000,,18.3,7.2,8.9,,,,,,,,,,,,
STBARBRA.C,19901201,2359,0.000,,21.7,6.1,14.4,,,,,,,,,,,,
STBARBRA.C,19901202,2359,0.000,,23.9,8.3,9.4,,,,,,,,,,,,
STBARBRA.C,19901203,2359,0.000,,23.3,6.1,9.4,,,,,,,,,,,,
STBARBRA.C,19901204,2359,0.000,,21.1,6.7,9.4,,,,,,,,,,,,
STBARBRA.C,19901205,2359,0.000,,21.7,8.9,9.4,,,,,,,,,,,,
STBARBRA.C,19901206,2359,0.000,,24.4,6.7,11.1,,,,,,,,,,,,
STBARBRA.C,19901207,2359,0.000,,22.8,7.2,9.4,,,,,,,,,,,,
STBARBRA.C,19901208,2359,0.000,,23.3,7.2,9.4,,,,,,,,,,,,
STBARBRA.C,19901209,2359,0.000,,21.1,6.7,8.9,,,,,,,,,,,,
STBARBRA.C,19901210,2359,0.000,,18.9,7.2,14.4,,,,,,,,,,,,
STBARBRA.C,19901211,2359,0.000,,18.9,12.2,15.6,,,,,,,,,,,,
STBARBRA.C,19901212,2359,1.015,,18.3,8.9,9.4,,,,,,,,,,,,
STBARBRA.C,19901213,2359,0.000,,17.2,7.2,8.3,,,,,,,,,,,,
STBARBRA.C,19901214,2359,0.000,,16.7,5.0,6.7,,,,,,,,,,,,
STBARBRA.C,19901215,2359,0.000,,14.4,5.0,7.8,,,,,,,,,,,,
STBARBRA.C,19901216,2359,0.000,,16.7,3.9,10.6,,,,,,,,,,,,
STBARBRA.C,19901217,2359,0.000,,16.1,4.4,7.8,,,,,,,,,,,,
STBARBRA.C,19901218,2359,0.000,,16.1,5.6,9.4,,,,,,,,,,,,
STBARBRA.C,19901219,2359,0.000,,13.9,6.7,7.2,,,,,,,,,,,,
STBARBRA.C,19901220,2359,0.254,,11.7,5.6,7.2,,,,,,,,,,,,
STBARBRA.C,19901221,2359,0.000,,7.8,1.1,2.8,,,,,,,,,,,,
STBARBRA.C,19901222,2359,0.000,,9.4,-2.2,1.1,,,,,,,,,,,,
STBARBRA.C,19901223,2359,0.000,,11.1,-2.2,2.2,,,,,,,,,,,,
STBARBRA.C,19901224,2359,0.000,,11.1,-2.8,3.9,,,,,,,,,,,,
STBARBRA.C,19901225,2359,0.000,,16.1,1.1,5.6,,,,,,,,,,,,
STBARBRA.C,19901226,2359,0.000,,17.2,2.8,6.1,,,,,,,,,,,,
STBARBRA.C,19901227,2359,0.000,,17.2,2.8,5.6,,,,,,,,,,,,
STBARBRA.C,19901228,2359,0.000,,14.4,2.8,7.2,,,,,,,,,,,,
STBARBRA.C,19901229,2359,0.000,,13.9,2.8,5.0,,,,,,,,,,,,
STBARBRA.C,19901230,2359,0.000,,16.1,2.2,7.8,,,,,,,,,,,,
STBARBRA.C,19901231,2359,0.000,,17.2,2.8,,,,,,,,,,,,,
STBARBRA.C,19910101,2359,0.000,,18.3,5.0,7.2,,,,,,,,,,,,
STBARBRA.C,19910102,2359,0.000,,17.8,6.7,12.8,,,,,,,,,,,,
STBARBRA.C,19910103,2359,26.90,,13.3,6.1,12.8,,,,,,,,,,,,
STBARBRA.C,19910104,2359,20.81,,11.7,5.6,,,,,,,,,,,,,
STBARBRA.C,19910105,2359,0.000,,17.2,9.4,10.0,,,,,,,,,,,,
STBARBRA.C,19910106,2359,0.000,,15.0,8.3,13.3,,,,,,,,,,,,
STBARBRA.C,19910107,2359,0.000,,16.1,8.9,9.4,,,,,,,,,,,,
STBARBRA.C,19910108,2359,0.000,,16.1,7.2,10.6,,,,,,,,,,,,
STBARBRA.C,19910109,2359,8.629,,13.3,5.6,9.4,,,,,,,,,,,,
STBARBRA.C,19910110,2359,0.000,,15.0,6.1,8.9,,,,,,,,,,,,
STBARBRA.C,19910111,2359,0.000,,17.2,7.2,10.6,,,,,,,,,,,,
STBARBRA.C,19910112,2359,0.000,,22.2,7.8,16.7,,,,,,,,,,,,
STBARBRA.C,19910113,2359,0.000,,26.7,13.9,16.7,,,,,,,,,,,,
STBARBRA.C,19910114,2359,0.000,,22.2,11.1,11.7,,,,,,,,,,,,
STBARBRA.C,19910115,2359,0.000,,26.1,9.4,17.2,,,,,,,,,,,,
STBARBRA.C,19910116,2359,0.000,,20.0,9.4,10.6,,,,,,,,,,,,
STBARBRA.C,19910117,2359,0.000,,22.2,6.1,10.0,,,,,,,,,,,,
STBARBRA.C,19910118,2359,0.000,,20.6,6.1,11.7,,,,,,,,,,,,
STBARBRA.C,19910119,2359,0.000,,16.1,8.3,9.4,,,,,,,,,,,,
STBARBRA.C,19910120,2359,0.000,,16.7,6.1,11.1,,,,,,,,,,,,
STBARBRA.C,19910121,2359,1.015,,16.7,5.6,7.8,,,,,,,,,,,,
STBARBRA.C,19910122,2359,0.000,,16.7,4.4,14.4,,,,,,,,,,,,
STBARBRA.C,19910123,2359,0.000,,16.1,3.3,9.4,,,,,,,,,,,,
STBARBRA.C,19910124,2359,0.000,,15.6,3.3,13.3,,,,,,,,,,,,
STBARBRA.C,19910125,2359,0.000,,15.6,2.8,13.3,,,,,,,,,,,,
STBARBRA.C,19910126,2359,0.000,,16.7,1.7,9.4,,,,,,,,,,,,
STBARBRA.C,19910127,2359,0.000,,15.0,1.7,8.3,,,,,,,,,,,,
STBARBRA.C,19910128,2359,0.000,,14.4,5.6,6.7,,,,,,,,,,,,
STBARBRA.C,19910129,2359,0.000,,16.1,4.4,7.8,,,,,,,,,,,,
STBARBRA.C,19910130,2359,0.000,,16.1,4.4,8.3,,,,,,,,,,,,
STBARBRA.C,19910131,2359,0.000,,19.4,8.3,8.9,,,,,,,,,,,,
STBARBRA.C,19910201,2359,1.015,,18.3,7.2,,,,,,,,,,,,,
STBARBRA.C,19910202,2359,4.061,,18.9,7.2,,,,,,,,,,,,,
STBARBRA.C,19910203,2359,4.569,,19.4,7.8,,,,,,,,,,,,,
STBARBRA.C,19910204,2359,2.031,,19.4,7.8,,,,,,,,,,,,,
STBARBRA.C,19910205,2359,1.015,,18.9,8.3,,,,,,,,,,,,,
STBARBRA.C,19910206,2359,3.553,,18.3,8.3,,,,,,,,,,,,,
STBARBRA.C,19910207,2359,7.360,,17.8,8.3,,,,,,,,,,,,,
STBARBRA.C,19910208,2359,5.584,,18.3,8.3,,,,,,,,,,,,,
STBARBRA.C,19910209,2359,4.315,,18.3,7.8,,,,,,,,,,,,,
STBARBRA.C,19910210,2359,4.569,,18.3,7.8,,,,,,,,,,,,,
STBARBRA.C,19910211,2359,3.046,,18.9,7.8,,,,,,,,,,,,,
STBARBRA.C,19910212,2359,6.599,,19.4,8.3,,,,,,,,,,,,,
STBARBRA.C,19910213,2359,6.599,,18.9,8.3,,,,,,,,,,,,,
STBARBRA.C,19910214,2359,5.076,,18.9,8.3,,,,,,,,,,,,,
STBARBRA.C,19910215,2359,1.777,,18.3,8.3,,,,,,,,,,,,,
STBARBRA.C,19910216,2359,4.061,,18.3,8.3,,,,,,,,,,,,,
STBARBRA.C,19910217,2359,3.300,,18.9,9.4,,,,,,,,,,,,,
STBARBRA.C,19910218,2359,3.553,,18.3,9.4,,,,,,,,,,,,,
STBARBRA.C,19910219,2359,8.883,,18.3,8.9,,,,,,,,,,,,,
STBARBRA.C,19910220,2359,5.330,,19.4,8.9,,,,,,,,,,,,,
STBARBRA.C,19910221,2359,4.061,,18.9,8.9,,,,,,,,,,,,,
STBARBRA.C,19910222,2359,3.807,,18.9,9.4,,,,,,,,,,,,,
STBARBRA.C,19910223,2359,6.599,,18.9,8.9,,,,,,,,,,,,,
STBARBRA.C,19910224,2359,2.031,,18.3,8.9,,,,,,,,,,,,,
STBARBRA.C,19910225,2359,3.046,,18.3,8.9,,,,,,,,,,,,,
STBARBRA.C,19910226,2359,3.300,,18.9,8.9,,,,,,,,,,,,,
STBARBRA.C,19910227,2359,3.046,,18.3,9.4,,,,,,,,,,,,,
STBARBRA.C,19910228,2359,1.777,,17.8,8.9,,,,,,,,,,,,,
STBARBRA.C,19910301,2359,41.87,,17.2,12.2,13.9,,,,,,,,,,,,
STBARBRA.C,19910302,2359,0.254,,17.8,10.0,10.6,,,,,,,,,,,,
STBARBRA.C,19910303,2359,0.000,,17.2,6.7,15.0,,,,,,,,,,,,
STBARBRA.C,19910304,2359,12.69,,17.2,13.3,13.3,,,,,,,,,,,,
STBARBRA.C,19910305,2359,0.000,,17.2,10.0,12.2,,,,,,,,,,,,
STBARBRA.C,19910306,2359,0.000,,19.4,8.3,9.4,,,,,,,,,,,,
STBARBRA.C,19910307,2359,0.000,,20.0,10.0,10.0,,,,,,,,,,,,
STBARBRA.C,19910308,2359,0.000,,20.0,6.1,10.0,,,,,,,,,,,,
STBARBRA.C,19910309,2359,0.000,,18.9,6.1,12.8,,,,,,,,,,,,
STBARBRA.C,19910310,2359,1.523,,17.8,5.6,10.0,,,,,,,,,,,,
STBARBRA.C,19910311,2359,0.254,,18.3,5.6,11.1,,,,,,,,,,,,
STBARBRA.C,19910312,2359,0.000,,19.4,4.4,10.6,,,,,,,,,,,,
STBARBRA.C,19910313,2359,5.076,,15.6,7.8,10.0,,,,,,,,,,,,
STBARBRA.C,19910314,2359,0.000,,18.3,5.6,10.6,,,,,,,,,,,,
STBARBRA.C,19910315,2359,1.015,,13.9,5.6,7.2,,,,,,,,,,,,
STBARBRA.C,19910316,2359,0.000,,13.9,3.9,11.1,,,,,,,,,,,,
STBARBRA.C,19910317,2359,44.41,,18.3,9.4,11.1,,,,,,,,,,,,
STBARBRA.C,19910318,2359,91.37,,12.8,7.8,,,,,,,,,,,,,
STBARBRA.C,19910319,2359,2.031,,15.0,6.1,11.1,,,,,,,,,,,,
STBARBRA.C,19910320,2359,26.65,,13.9,6.7,8.3,,,,,,,,,,,,
STBARBRA.C,19910321,2359,0.508,,17.2,6.1,11.1,,,,,,,,,,,,
STBARBRA.C,19910322,2359,0.000,,15.6,5.6,10.6,,,,,,,,,,,,
STBARBRA.C,19910323,2359,0.000,,15.6,4.4,8.3,,,,,,,,,,,,
STBARBRA.C,19910324,2359,15.73,,15.6,4.4,10.0,,,,,,,,,,,,
STBARBRA.C,19910325,2359,22.58,,15.6,3.3,8.3,,,,,,,,,,,,
STBARBRA.C,19910326,2359,10.66,,12.8,5.0,,,,,,,,,,,,,
STBARBRA.C,19910327,2359,3.553,,17.2,5.6,10.6,,,,,,,,,,,,
STBARBRA.C,19910328,2359,0.254,,15.6,5.0,9.4,,,,,,,,,,,,
STBARBRA.C,19910329,2359,0.000,,16.7,4.4,11.1,,,,,,,,,,,,
STBARBRA.C,19910330,2359,0.000,,20.0,4.4,11.1,,,,,,,,,,,,
STBARBRA.C,19910331,2359,0.000,,17.2,9.4,12.2,,,,,,,,,,,,
STBARBRA.C,19910401,2359,0.000,,18.3,10.6,11.1,,,,,,,,,,,,
STBARBRA.C,19910402,2359,0.000,,18.9,8.3,10.6,,,,,,,,,,,,
STBARBRA.C,19910403,2359,0.000,,24.4,7.8,12.8,,,,,,,,,,,,
STBARBRA.C,19910404,2359,0.000,,27.8,8.3,16.1,,,,,,,,,,,,
STBARBRA.C,19910405,2359,0.000,,20.0,8.3,14.4,,,,,,,,,,,,
STBARBRA.C,19910406,2359,0.000,,18.9,7.8,13.9,,,,,,,,,,,,
STBARBRA.C,19910407,2359,0.000,,21.1,10.0,17.8,,,,,,,,,,,,
STBARBRA.C,19910408,2359,0.000,,26.1,10.6,15.0,,,,,,,,,,,,
STBARBRA.C,19910409,2359,0.000,,23.9,10.0,20.0,,,,,,,,,,,,
STBARBRA.C,19910410,2359,0.000,,25.6,10.0,15.6,,,,,,,,,,,,
STBARBRA.C,19910411,2359,0.000,,19.4,8.3,14.4,,,,,,,,,,,,
STBARBRA.C,19910412,2359,0.000,,25.6,10.0,15.6,,,,,,,,,,,,
STBARBRA.C,19910413,2359,0.000,,18.3,7.8,11.7,,,,,,,,,,,,
STBARBRA.C,19910414,2359,0.000,,18.3,7.2,11.1,,,,,,,,,,,,
STBARBRA.C,19910415,2359,0.000,,17.2,8.3,10.6,,,,,,,,,,,,
STBARBRA.C,19910416,2359,0.000,,17.2,7.8,9.4,,,,,,,,,,,,
STBARBRA.C,19910417,2359,0.000,,17.8,8.3,10.0,,,,,,,,,,,,
STBARBRA.C,19910418,2359,0.000,,17.8,8.3,12.8,,,,,,,,,,,,
STBARBRA.C,19910419,2359,0.000,,17.2,6.7,9.4,,,,,,,,,,,,
STBARBRA.C,19910420,2359,0.761,,17.2,6.1,12.8,,,,,,,,,,,,
STBARBRA.C,19910421,2359,0.000,,18.9,9.4,11.7,,,,,,,,,,,,
STBARBRA.C,19910422,2359,0.000,,18.9,8.9,11.1,,,,,,,,,,,,
STBARBRA.C,19910423,2359,0.000,,17.8,8.9,11.7,,,,,,,,,,,,
STBARBRA.C,19910424,2359,0.000,,17.8,8.9,12.2,,,,,,,,,,,,
STBARBRA.C,19910425,2359,0.000,,23.9,8.3,12.8,,,,,,,,,,,,
STBARBRA.C,19910426,2359,0.000,,26.1,8.3,18.3,,,,,,,,,,,,
STBARBRA.C,19910427,2359,0.000,,28.3,8.3,19.4,,,,,,,,,,,,
STBARBRA.C,19910428,2359,0.000,,22.2,8.9,16.7,,,,,,,,,,,,
STBARBRA.C,19910429,2359,0.000,,24.4,7.2,14.4,,,,,,,,,,,,
STBARBRA.C,19910430,2359,0.000,,21.1,6.7,10.6,,,,,,,,,,,,
STBARBRA.C,19910501,2359,0.000,,20.6,5.6,10.0,,,,,,,,,,,,
STBARBRA.C,19910502,2359,0.000,,19.4,5.0,11.1,,,,,,,,,,,,
STBARBRA.C,19910503,2359,0.000,,18.9,4.4,11.7,,,,,,,,,,,,
STBARBRA.C,19910504,2359,0.000,,21.7,11.7,12.8,,,,,,,,,,,,
STBARBRA.C,19910505,2359,0.000,,21.1,12.2,14.4,,,,,,,,,,,,
STBARBRA.C,19910506,2359,0.000,,30.0,11.1,23.3,,,,,,,,,,,,
STBARBRA.C,19910507,2359,0.000,,25.6,13.3,16.1,,,,,,,,,,,,
STBARBRA.C,19910508,2359,0.000,,21.1,12.8,13.9,,,,,,,,,,,,
STBARBRA.C,19910509,2359,0.000,,22.8,12.2,14.4,,,,,,,,,,,,
STBARBRA.C,19910510,2359,0.000,,21.1,10.0,11.7,,,,,,,,,,,,
STBARBRA.C,19910511,2359,0.000,,19.4,9.4,11.7,,,,,,,,,,,,
STBARBRA.C,19910512,2359,0.000,,21.7,8.9,12.8,,,,,,,,,,,,
STBARBRA.C,19910513,2359,0.000,,18.9,8.3,13.9,,,,,,,,,,,,
STBARBRA.C,19910514,2359,0.000,,24.4,7.8,13.3,,,,,,,,,,,,
STBARBRA.C,19910515,2359,0.000,,23.9,7.2,13.9,,,,,,,,,,,,
STBARBRA.C,19910516,2359,0.000,,21.1,9.4,13.9,,,,,,,,,,,,
STBARBRA.C,19910517,2359,0.000,,21.7,12.8,11.7,,,,,,,,,,,,
STBARBRA.C,19910518,2359,0.000,,21.7,2.8,12.8,,,,,,,,,,,,
STBARBRA.C,19910519,2359,0.000,,18.9,3.9,11.7,,,,,,,,,,,,
STBARBRA.C,19910520,2359,0.000,,21.1,12.8,12.2,,,,,,,,,,,,
STBARBRA.C,19910521,2359,0.000,,18.3,10.6,,,,,,,,,,,,,
STBARBRA.C,19910522,2359,0.000,,18.3,10.0,13.3,,,,,,,,,,,,
STBARBRA.C,19910523,2359,0.000,,18.3,10.6,12.8,,,,,,,,,,,,
STBARBRA.C,19910524,2359,0.000,,19.4,10.6,12.8,,,,,,,,,,,,
STBARBRA.C,19910525,2359,0.000,,17.2,11.7,13.3,,,,,,,,,,,,
STBARBRA.C,19910526,2359,0.000,,18.3,10.0,11.7,,,,,,,,,,,,
STBARBRA.C,19910527,2359,0.000,,19.4,12.2,13.9,,,,,,,,,,,,
STBARBRA.C,19910528,2359,0.000,,20.0,12.2,12.2,,,,,,,,,,,,
STBARBRA.C,19910529,2359,0.000,,17.2,12.2,12.2,,,,,,,,,,,,
STBARBRA.C,19910530,2359,0.508,,22.8,12.2,13.9,,,,,,,,,,,,
STBARBRA.C,19910531,2359,0.000,,18.3,8.9,12.2,,,,,,,,,,,,
STBARBRA.C,19910601,2359,0.000,,19.4,10.0,15.0,,,,,,,,,,,,
STBARBRA.C,19910602,2359,0.000,,18.9,8.9,13.9,,,,,,,,,,,,
STBARBRA.C,19910603,2359,0.000,,21.1,12.8,13.9,,,,,,,,,,,,
STBARBRA.C,19910604,2359,0.000,,18.9,12.8,14.4,,,,,,,,,,,,
STBARBRA.C,19910605,2359,0.000,,19.4,8.9,13.3,,,,,,,,,,,,
STBARBRA.C,19910606,2359,0.000,,18.3,8.3,16.7,,,,,,,,,,,,
STBARBRA.C,19910607,2359,0.000,,21.1,8.9,13.9,,,,,,,,,,,,
STBARBRA.C,19910608,2359,0.000,,18.3,8.3,13.9,,,,,,,,,,,,
STBARBRA.C,19910609,2359,0.000,,19.4,7.8,13.3,,,,,,,,,,,,
STBARBRA.C,19910610,2359,0.000,,20.0,7.8,14.4,,,,,,,,,,,,
STBARBRA.C,19910611,2359,0.000,,20.0,7.8,14.4,,,,,,,,,,,,
STBARBRA.C,19910612,2359,0.000,,21.7,13.3,14.4,,,,,,,,,,,,
STBARBRA.C,19910613,2359,0.000,,19.4,7.2,14.4,,,,,,,,,,,,
